event1 event2 CC dt_sec evla_eq1 evlo_eq1 evdp_eq1_km evla_eq2 evlo_eq1 evdp_eq2_km  
20100426120234 20111202080739 0.90    0.67590   2.45  95.73  25.00   2.55  95.78  25.00
20100426120234 20121031095627 0.88    0.19410   2.45  95.73  25.00   2.48  95.78  25.00
20100602020442 20101023194237 0.91    5.69180   1.01  97.17  30.00   1.01  97.17  30.00
20100602020442 20110717013201 0.85   -2.75510   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20100929113317 0.90   -3.03580   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20100930095355 0.95   -3.05980   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20101023194237 0.92   -0.46510   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20110422094639 0.89   -3.85350   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20110512074056 0.89   -5.26230   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20110512080426 0.87   -7.35460   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20110717013201 0.95   -8.90940   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20110929211342 0.85   -6.07970   1.01  97.17  30.00   1.21  97.17  25.00
20100603092347 20111028081421 0.94   -6.51050   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20120222120235 0.95   -3.40880   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20120330220151 0.92   -1.36800   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20120417032415 0.91   -5.15610   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20120605110110 0.95   -5.90410   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20120624044623 0.91   -7.71500   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20120709122929 0.87   -6.61370   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20120805112727 0.87   -7.75380   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20120924101338 0.90   -8.02070   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20121222035001 0.97   -6.49460   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20121226190708 0.85   -5.59300   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20121231190555 0.89   -3.38530   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20130110134645 0.94   -0.94740   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20130519074904 0.95   -6.25250   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20130719063517 0.87   -2.59920   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20130729014323 0.97   -5.74580   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20130817042401 0.89   -6.85290   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20130922060631 0.88   -8.92840   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20130923170506 0.89   -4.75770   1.01  97.17  30.00   1.91  97.84  35.00
20100603092347 20131019014705 0.95   -2.08600   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20131214030055 0.92   -3.91150   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20140308185317 0.87   -8.96400   1.01  97.17  30.00   3.48  98.14 150.00
20100603092347 20140408005653 0.87   -0.06780   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20140804103559 0.95   -5.44660   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20140927151537 0.92   -7.18840   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20141102225551 0.85   -6.36920   1.01  97.17  30.00   0.70  96.95  10.00
20100603092347 20141107002033 0.90   -4.68310   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20141205020834 0.87   -3.80570   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20141224173424 0.90    0.39330   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20150419183921 0.93   -4.07660   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20150601140723 0.88   -0.36480   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20150617074154 0.88   -5.59030   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20151021210326 0.96   -3.67710   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20160730132836 0.90   -2.31040   1.01  97.17  30.00   1.91  97.84  35.00
20100603092347 20160801174601 0.85   -4.31980   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20161207060154 0.86   -6.47260   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20161231150111 0.89   -5.27340   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20170112191946 0.90   -7.45180   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20170117114838 0.93   -5.57210   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20170130222527 0.93   -6.63740   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20170220061009 0.89   -2.65630   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20170222205829 0.86   -7.44350   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20170711012329 0.89   -3.44190   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20170721072358 0.86   -7.08010   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20170723113835 0.90   -6.30460   1.01  97.17  30.00   1.01  97.17  30.00
20100603092347 20171028162510 0.90   -8.15510   1.01  97.17  30.00   0.95  97.23  27.60
20100606013735 20150215101455 0.88    0.68760   1.33  97.15  28.00   1.23  97.06  35.00
20100606204406 20170826153043 0.87    0.54610   2.45  95.81  25.00   2.45  95.81  25.00
20100621093535 20151203031733 0.86   -0.88600   2.60  95.60  19.00   2.71  95.60  25.00
20100703015753 20130926200931 0.89   -0.29310   1.48  96.83  27.10   1.60  96.86  28.00
20100713222103 20131119202246 0.90   -0.74230   1.33  97.16  27.30   1.29  97.11  41.90
20100802185053 20130926182410 0.87   -0.54070   1.90  96.60  28.00   2.03  96.68  28.00
20100802185053 20151105094433 0.88   -0.93210   1.90  96.60  28.00   1.98  96.65  28.00
20100828011807 20151018144913 0.92    0.19530   1.30  97.02  28.00   1.33  97.05  28.00
20100902005722 20130904233238 0.86    2.37390   2.48  95.99  28.90   2.38  95.99  21.70
20100929113317 20100930095355 0.88   -0.01260   1.01  97.17  30.00   1.01  97.17  30.00
20100929113317 20110108155039 0.88   -3.82950   1.01  97.17  30.00   3.09  98.28  45.30
20100929113317 20110929211342 0.89   -3.04350   1.01  97.17  30.00   1.21  97.17  25.00
20100929113317 20120819015650 0.97   -0.23240   1.01  97.17  30.00   1.01  97.17  30.00
20100930095355 20110929211342 0.87   -3.03110   1.01  97.17  30.00   1.21  97.17  25.00
20100930095355 20120819015650 0.85   -0.22520   1.01  97.17  30.00   1.01  97.17  30.00
20100930095355 20130519074904 0.85   -3.19160   1.01  97.17  30.00   1.01  97.17  30.00
20100930095355 20130729014323 0.88   -2.69560   1.01  97.17  30.00   1.01  97.17  30.00
20100930095355 20171028162510 0.85   -5.09390   1.01  97.17  30.00   0.95  97.23  27.60
20101010145630 20120807022628 0.87    0.32780   2.54  95.75  25.00   2.52  95.80  25.00
20101011090609 20110419041226 0.85   -0.97990   1.01  97.17  30.00   1.01  97.17  30.00
20101011090609 20110527054503 0.92   -4.17400   1.01  97.17  30.00   1.01  97.17  30.00
20101011090609 20110605200347 0.87   -0.20330   1.01  97.17  30.00   1.01  97.17  30.00
20101011090609 20111028081421 0.87   -3.86100   1.01  97.17  30.00   1.01  97.17  30.00
20101011090609 20121029022152 0.90   -7.47870   1.01  97.17  30.00   1.01  97.17  30.00
20101011090609 20121231190555 0.86   -0.72610   1.01  97.17  30.00   1.01  97.17  30.00
20101011090609 20130218120044 0.92    0.52930   1.01  97.17  30.00   1.01  97.17  30.00
20101011090609 20140118180101 0.92    3.07690   1.01  97.17  30.00   2.27  96.32  30.00
20101011090609 20140804103559 0.86   -2.79550   1.01  97.17  30.00   1.01  97.17  30.00
20101011090609 20150419183921 0.93    1.59400   1.01  97.17  30.00   1.01  97.17  30.00
20101011090609 20150601140723 0.95    2.29130   1.01  97.17  30.00   1.01  97.17  30.00
20101011090609 20170130222527 0.85   -3.97700   1.01  97.17  30.00   1.01  97.17  30.00
20101011090609 20170224082156 0.96   -3.57660   1.01  97.17  30.00   1.01  97.17  30.00
20101011090609 20170523214925 0.89   -1.80840   1.01  97.17  30.00   1.01  97.17  30.00
20101011090713 20130218120147 0.89    1.51890   2.00  98.97 150.00   1.91  99.02 123.20
20101011090713 20140907181329 0.89   -0.42050   2.00  98.97 150.00   2.01  98.96 150.00
20101011090713 20150419184025 0.90    1.60360   2.00  98.97 150.00   1.90  98.96 124.00
20101011090713 20151007220051 0.85   -4.71720   2.00  98.97 150.00   2.07  99.77 150.00
20101011090713 20170823005931 0.85   -0.41420   2.00  98.97 150.00   2.00  98.97 150.00
20101011171531 20120128150753 0.93    0.02570   2.01  96.62  28.00   2.08  96.59  28.00
20101014091427 20110310191504 0.87   -0.78530   1.30  99.82 197.30   1.24  99.86 200.00
20101014091427 20130404193430 0.89   -1.57280   1.30  99.82 197.30   1.23  99.91 197.60
20101023194237 20110422094639 0.86   -2.83090   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20110512074056 0.86   -4.24160   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20110512080426 0.88   -6.88360   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20110717013201 0.95   -8.44060   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20111028081421 0.86   -6.03930   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20120222120235 0.88   -2.37810   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20120417032415 0.92   -4.14960   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20120605110110 0.93   -4.89060   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20120624044623 0.85   -6.68660   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20120924101338 0.97   -7.00180   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20121222035001 0.88   -6.02680   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20121226190708 0.86   -5.12400   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20130110134645 0.85    0.05620   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20130209024935 0.85   -4.76600   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20130519074904 0.88   -5.79180   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20130729014323 0.92   -4.72180   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20130922060631 0.85   -7.32920   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20130923170506 0.87   -3.73380   1.01  97.17  30.00   1.91  97.84  35.00
20101023194237 20131019014705 0.92   -1.07130   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20131214030055 0.93   -2.89960   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20140408005653 0.87    0.40420   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20140628104753 0.90   -7.95210   1.01  97.17  30.00   1.28  97.01  35.00
20101023194237 20140803004735 0.86   -4.57510   1.01  97.17  30.00   1.91  97.84  35.00
20101023194237 20140804103559 0.89   -4.97440   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20140924120544 0.88   -3.16560   1.01  97.17  30.00   1.00  97.30  30.00
20101023194237 20140927151537 0.89   -6.18090   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20141205020834 0.85   -2.78830   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20141224173424 0.90    0.86610   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20150419183921 0.88   -3.06120   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20150617074154 0.91   -4.56630   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20151021210326 0.86   -2.65800   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20160801174601 0.88   -3.85510   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20161207060154 0.87   -5.46240   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20161231150111 0.91   -4.26520   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20170112191946 0.89   -6.98010   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20170117114838 0.94   -4.55730   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20170130222527 0.88   -5.62780   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20170222205829 0.87   -6.43770   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20170512110458 0.87   -1.99090   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20170721072358 0.86   -6.05350   1.01  97.17  30.00   1.01  97.17  30.00
20101023194237 20171028162510 0.87   -7.69540   1.01  97.17  30.00   0.95  97.23  27.60
20101115094324 20191016021823 0.86    0.09160   1.27  97.03  27.90   1.27  97.03  27.90
20101231230923 20120217142613 0.89    4.32530   1.62  97.84  33.00   1.40  96.90  28.00
20110115172049 20110218044601 0.89   -0.97390   2.40  96.19  25.00   2.40  96.29  30.00
20110126081924 20121231135342 0.88   -6.07770   0.84  97.41  27.00   0.29  97.21  29.00
20110126081924 20130203002143 0.85    4.23740   0.84  97.41  27.00   1.36  97.08  30.00
20110126081924 20170116121218 0.87   -0.64400   0.84  97.41  27.00   1.01  97.17  30.00
20110131221238 20130203002143 0.87   -9.67040   2.59  95.92  25.00   1.36  97.08  30.00
20110304080734 20130413034325 0.88   -4.62340   1.63  99.65 166.40   1.27  99.74 200.00
20110304080734 20140728092700 0.87    1.01400   1.63  99.65 166.40   1.73  99.55 179.60
20110304080734 20140907181329 0.88    9.48200   1.63  99.65 166.40   2.01  98.96 150.00
20110304080734 20141222155347 0.90    2.55650   1.63  99.65 166.40   1.72  99.55 166.00
20110304080734 20151007220051 0.87    5.18630   1.63  99.65 166.40   2.07  99.77 150.00
20110304080734 20160529175618 0.86    9.66350   1.63  99.65 166.40   2.02  98.92 150.00
20110310191504 20130404193430 0.85   -0.78840   1.24  99.86 200.00   1.23  99.91 197.60
20110408182739 20110419041226 0.87   -5.87080   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20110422094639 0.90   -5.58020   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20110512074056 0.87   -6.98970   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20110512080426 0.85   -9.62620   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20110518032029 0.86   -5.71580   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20110605200347 0.86   -5.08710   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20110731231652 0.90   -8.84430   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20110821081800 0.87   -5.18580   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20111028081421 0.97   -8.24270   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20120222120235 0.91   -5.13510   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20120330220151 0.97   -3.09920   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20120417032415 0.97   -6.88660   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20120418202023 0.86    0.02870   1.22  97.03  30.00   0.87  95.55  35.00
20110408182739 20120605110110 0.96   -7.63190   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20120624044623 0.88   -9.44000   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20120805112727 0.86   -9.49170   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20120924101338 0.94   -9.74530   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20121222035001 0.98   -8.22440   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20121231190555 0.95   -5.11740   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20130110134645 0.97   -2.67620   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20130209024935 0.85   -8.81140   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20130218120044 0.92   -6.79770   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20130519074904 0.89   -7.98080   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20130719063517 0.86   -4.32640   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20130729014323 0.95   -7.47380   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20130911213441 0.86   -8.31800   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20130923170506 0.87   -6.48480   1.22  97.03  30.00   1.91  97.84  35.00
20110408182739 20131019014705 0.96   -3.81530   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20131022054025 0.87   -8.54030   1.22  97.03  30.00   1.37  97.25  30.00
20110408182739 20131214030055 0.93   -5.63890   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20131220211011 0.95    0.39110   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20140408005653 0.87   -1.80460   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20140804103559 0.97   -7.18010   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20140910145514 0.85   -6.76330   1.22  97.03  30.00   1.22  97.14  30.40
20110408182739 20140924120544 0.89   -5.89990   1.22  97.03  30.00   1.00  97.30  30.00
20110408182739 20140927151537 0.96   -8.91720   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20141107002033 0.85   -6.40570   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20141113084908 0.90   -8.81560   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20141205020834 0.90   -5.53000   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20141224173424 0.91   -1.34990   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20150419183921 0.96   -5.80460   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20150601140723 0.95   -2.09710   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20150617074154 0.90   -7.31380   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20150917015128 0.89   -6.35910   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20150917042853 0.90   -8.07640   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20151021210326 0.94   -5.40490   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20160206112259 0.85   -4.89270   1.22  97.03  30.00   1.22  97.43  46.60
20110408182739 20160730132836 0.88   -4.04260   1.22  97.03  30.00   1.91  97.84  35.00
20110408182739 20161012165024 0.91   -4.22920   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20161206220308 0.92    0.83310   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20161207060154 0.90   -8.20100   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20161231150111 0.95   -7.00370   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20170112191946 0.91   -9.72180   1.22  97.03  30.00   1.01  97.17  30.00
20110408182739 20170117114838 0.95   -7.29970   1.22  97.03  30.00   1.01  97.17  30.00
