event1 event2 CC dt_sec
20090310041653 20130506085244 0.85 1.0144
20090310041653 20140505150627 0.90 1.6504
20090310041653 20160916211154 0.91 0.5527
20090310041653 20171121192634 0.92 1.8041
20090311050421 20100404124314 0.89 2.0900
20090311050421 20151220024801 0.92 2.5156
20090319023241 20100703015753 0.97 1.5163
20090319023241 20130926200931 0.95 1.1787
20090320134246 20100812234656 0.94 -0.8114
20090320134246 20140424185819 0.91 -0.2566
20090320134246 20141119041600 0.90 -0.7316
20090320134246 20190709120818 0.97 0.0565
20090322191856 20091029164456 0.94 -0.0364
20090322191856 20111019193753 0.97 -1.4346
20090322191856 20111019195152 0.92 -0.9973
20090322191856 20130624211618 0.91 0.1012
20090322191856 20150527161641 0.96 0.4392
20090322191856 20150527163112 0.88 -1.0294
20090322191856 20170902130100 0.95 0.1630
20090322191856 20170902144128 0.87 -0.9629
20090322191856 20190707091905 0.88 0.1389
20090322192342 20111001105037 0.90 -1.3428
20090322192342 20111019195152 0.85 0.6416
20090322192342 20150527163112 0.86 0.6042
20090323015317 20100606204406 0.90 -0.0067
20090323015317 20120126174512 0.90 0.3040
20090323015317 20150404161343 0.89 0.0667
20090323015317 20150404162751 0.87 -0.6266
20090323015317 20170826153043 0.87 0.5446
20090323095751 20090628133142 0.86 0.7651
20090323095751 20100209185831 0.96 1.3605
20090323095751 20131227041841 0.93 3.3896
20090323095751 20180627113836 0.96 3.5766
20090323095751 20191015185650 0.85 1.6124
20090323145805 20170723113835 0.98 0.2566
20090324043535 20121222035001 0.85 -1.9670
20090324143735 20170512204350 0.88 -0.1719
20090327123223 20101225111913 0.87 -4.2854
20090403042356 20100703160241 0.86 0.5859
20090403042356 20130706100652 0.90 0.7203
20090403042356 20150319073442 0.87 -1.3581
20090403042356 20190130173813 0.94 0.9343
20090406031443 20191112063507 0.89 -0.2906
20090406232335 20100324214212 0.90 -1.3872
20090406232335 20100613034729 0.90 -0.1462
20090406232335 20110328111854 0.95 0.0657
20090406232335 20120206033853 0.97 1.1250
20090406232335 20140815204848 0.97 -1.2098
20090406232335 20170421012229 0.96 0.1863
20090409020415 20100409085929 0.87 0.3006
20090409020415 20110115134612 0.87 1.2000
20090414193816 20100407081229 0.88 -0.9569
20090414193816 20100418051513 0.96 0.0097
20090414193816 20100602090318 0.94 -1.5336
20090414193816 20100915141007 0.90 -0.7435
20090415051343 20090821085853 0.91 3.5100
20090418043059 20100313163437 0.95 -1.9764
20090418043059 20101222034301 0.93 -1.1028
20090418043059 20120620111222 0.94 -2.2809
20090418043059 20140715010010 0.94 -1.5054
20090418043059 20170713074057 0.93 -1.2917
20090429011714 20121002182334 0.86 0.6947
20090511021556 20100418232849 0.88 -0.5406
20090511021556 20190901224120 0.93 -0.0909
20090521061407 20120405135058 0.85 0.2635
20090521061407 20120405141929 0.94 0.4409
20090524224536 20171013111204 0.85 -0.3712
20090607104945 20100728185045 0.85 1.3205
20090607104945 20110830202533 0.88 0.9206
20090607104945 20120109075108 0.93 1.0875
20090607104945 20121201071658 0.88 1.6964
20090607104945 20140101211135 0.85 1.2997
20090607104945 20140105115824 0.85 0.8823
20090615093829 20111129051504 0.95 0.6395
20090615093829 20130807062357 0.96 0.4611
20090615093829 20160726041313 0.95 0.2954
20090626054933 20110613114143 0.89 0.1744
20090626054933 20130411074838 0.85 -0.9577
20090628133142 20100209185831 0.87 0.5960
20090628133142 20100915114205 0.88 -0.5971
20090628133142 20191015185650 0.96 0.8455
20090707004359 20140705160022 0.92 -0.6390
20090707004359 20190607025905 0.92 -4.2129
20090713035235 20100127182613 0.91 -1.3564
20090713035235 20150501061833 0.90 -1.8080
20090725184158 20120810044142 0.97 2.1293
20090805210812 20120410132251 0.94 0.5503
20090805210812 20130414235226 0.92 0.5787
20090805210812 20160229145550 0.95 0.3554
20090809170847 20121210162738 0.96 1.4240
20090809170847 20160508002734 0.95 2.0406
20090818032804 20180419133437 0.98 0.1179
20090821092728 20160621160750 0.91 0.4501
20090825202633 20161231150111 0.98 -5.6404
20090903052536 20110326075718 0.94 9.3101
20090903052536 20121116070229 0.87 8.6110
20090904030957 20100426120234 0.95 -0.7343
20090904030957 20100607192756 0.88 0.0267
20090904030957 20110213121331 0.92 -0.2468
20090904030957 20111202080739 0.95 0.0131
20090904030957 20121031095627 0.94 -0.4522
20090904030957 20130515195943 0.93 -0.3068
20090904030957 20140131191945 0.91 0.1700
20090904030957 20140813101058 0.86 -3.3989
20090904030957 20160918093526 0.91 -0.9185
20090904030957 20171225033812 0.95 -0.5687
20090904030957 20190918015820 0.92 -0.6987
20090904054635 20140625125833 0.85 1.0731
20090904054635 20170428224337 0.86 0.3076
20090905081935 20101113220225 0.87 3.0941
20090905081935 20120502083506 0.96 1.4120
20090905081935 20150114220830 0.96 1.3688
20090908103218 20091204150028 0.87 0.3391
20090908123343 20090908131450 0.86 -2.0323
20090919142815 20110125223052 0.88 0.9656
20090919142815 20110930032839 0.85 0.6451
20090919142815 20130223113946 0.97 0.3186
20090919142815 20180119195555 0.93 0.6281
20090922023722 20090925213329 0.90 0.7248
20090923203000 20100312175832 0.86 0.0160
20090923203000 20101225003909 0.87 0.3166
20090923203000 20110904220806 0.91 -0.4651
20090923203000 20130518050613 0.86 2.7370
20090925050610 20160830010930 0.89 -0.6453
20091006021820 20120615225928 0.94 -0.2872
20091007051657 20111207120422 0.94 -1.9543
20091007051657 20131109113356 0.86 -0.1895
20091029164456 20111019193753 0.91 -1.3943
20091029164456 20111019195152 0.88 -0.9583
20091029164456 20130624211618 0.95 0.1371
20091029164456 20150527161641 0.94 0.4772
20091029164456 20150527163112 0.91 -0.9957
20091029164456 20170902130100 0.97 0.1991
20091029164456 20170902144128 0.91 -0.9295
20091029164456 20190707091905 0.88 0.1763
20091104194018 20120126174512 0.86 -0.5183
20091105192110 20091106211905 0.90 -0.4956
20091112015729 20141127234922 0.85 -1.0652
20091114042349 20150207214015 0.95 0.0466
20091114093037 20130218120147 0.85 -1.7591
20091122194552 20100930082413 0.92 -0.1093
20091122194552 20180124065707 0.99 -0.2889
20091125214946 20111101042429 0.91 2.1144
20091125214946 20140803214403 0.87 -9.5859
20091125214946 20150419183921 0.85 -4.5258
20091125214946 20170215173235 0.85 -8.5699
20091125214946 20190807133738 0.87 -3.5045
20091126164017 20091126190037 0.89 -0.2815
20091128141044 20130318122403 0.94 1.1681
20091128141044 20160710063242 0.92 1.6048
20091203222445 20150103110009 0.87 3.5605
20091209033719 20110310191504 0.86 1.5618
20091213081018 20120318020154 0.97 -1.5546
20091226093237 20100412120145 0.86 -0.5070
20091226093237 20100522185625 0.86 0.9808
20091226093237 20101003143718 0.87 -1.1361
20100112204153 20111117223109 0.86 -1.3484
20100112204153 20130724192305 0.88 0.2343
20100112204153 20131023065209 0.90 2.1119
20100112204153 20160710061503 0.91 -0.4794
20100112204153 20170428095019 0.89 -0.4935
20100112204153 20190218221137 0.91 2.6832
20100116013919 20101010145630 0.95 -0.2000
20100116013919 20110721005056 0.93 0.7085
20100116013919 20120807022628 0.94 0.1616
20100116013919 20130523170731 0.91 0.5065
20100116013919 20131229001014 0.90 1.6453
20100116013919 20141018221303 0.95 0.9065
20100116013919 20160217222248 0.95 -0.2794
20100116013919 20170212123552 0.92 0.7558
20100116013919 20190111050233 0.95 0.6129
20100123163520 20100430210617 0.85 0.3778
20100123163520 20100511134722 0.95 -0.9144
20100123163520 20110411234910 0.85 2.3105
20100123163520 20171002132545 0.87 2.2600
20100123163520 20180508171413 0.97 -1.1694
20100127182510 20120406062737 0.91 -0.6342
20100127182510 20121015113237 0.91 -0.3220
20100127182510 20141030000124 0.91 -0.4613
20100127182510 20150501061730 0.97 -0.4518
20100127182613 20121015113340 0.87 -0.2946
20100127182613 20150501061833 0.97 -0.4509
20100128143733 20171107202008 0.92 -0.2389
20100131070248 20120619042803 0.97 -4.3521
20100207223824 20180712070123 0.87 0.3983
20100209185831 20131227041841 0.94 2.0284
20100209185831 20180627113836 0.96 2.2163
20100209185831 20191015185650 0.86 0.2541
20100217133115 20120406062737 0.86 -1.9060
20100217133115 20121015113237 0.85 -1.6029
20100217133115 20140503144604 0.89 -1.7265
20100217133115 20150501061730 0.89 -1.7231
20100223132411 20120122005537 0.93 2.4434
20100223132411 20130101200500 0.94 2.0507
20100223132411 20160922184200 0.94 2.2437
20100223132411 20190701225809 0.95 1.1183
20100228183815 20110605104339 0.87 -0.2555
20100228192445 20100310113656 0.89 -0.3558
20100302024240 20100302024247 0.99 -6.9900
20100309032455 20110421194958 0.89 -2.5142
20100309032455 20130527032743 0.85 -1.6965
20100311225219 20110725113327 0.95 -0.0688
20100312175832 20110904220806 0.93 -0.4882
20100312175832 20130518050613 0.89 2.7209
20100313163437 20101222034301 0.90 0.8724
20100313163437 20120620111222 0.94 -0.3046
20100313163437 20140715010010 0.92 0.4731
20100313163437 20170713074057 0.92 0.6839
20100318000440 20110404225136 0.93 -0.9039
20100318000440 20120530201246 0.97 -1.0972
20100318000440 20140502183227 0.96 0.5013
20100318000440 20160104210902 0.96 -1.0481
20100318000440 20170723135411 0.88 -0.9324
20100318000440 20190317000547 0.97 0.7956
20100324214212 20100613034729 0.91 1.2472
20100324214212 20110328111854 0.92 1.4556
20100324214212 20120206033853 0.90 2.5120
20100324214212 20140815204848 0.93 0.1774
20100324214212 20170421012229 0.92 1.5761
20100402022116 20191114080359 0.88 0.6545
20100404124314 20151220024801 0.96 0.4274
20100407050510 20100409155914 0.94 -0.8813
20100407050510 20100415013601 0.89 0.0229
20100407050510 20100428014915 0.90 -0.0263
20100407050510 20100530001544 0.96 -0.9551
20100407050510 20100805022646 0.89 -0.4125
20100407050510 20120216001417 0.89 -0.7539
20100407050510 20140831055826 0.95 0.0851
20100407081229 20100418051513 0.89 0.9660
20100407081229 20100602090318 0.88 -0.5787
20100407081229 20100915141007 0.86 0.2102
20100407082254 20100511110131 0.86 1.7640
20100407151326 20110222195057 0.85 1.6118
20100407151326 20130104101257 0.88 -7.2572
20100407151326 20140706162009 0.85 1.9100
20100407174106 20100407194506 0.85 -1.0066
20100407211259 20160124161348 0.85 -0.3001
20100407215900 20100421063942 0.90 2.1225
20100407215900 20101011171531 0.94 -0.5362
20100407215900 20101013210810 0.86 0.1664
20100407215900 20120128150753 0.92 -0.5207
20100408025956 20100504200105 0.86 0.0607
20100408025956 20100813034231 0.96 0.3447
20100408072605 20100412120145 0.88 0.7678
20100408072605 20100426044325 0.86 1.0372
20100408072605 20100522185625 0.89 2.2524
20100408072605 20100723085813 0.86 2.2442
20100408072605 20101003143718 0.89 0.1334
20100408072605 20110220104909 0.89 0.8300
20100408072605 20120121094552 0.85 1.4975
20100409120629 20100412203233 0.88 -5.2480
20100409120629 20110430170804 0.85 -4.0732
20100409120629 20110501052047 0.91 -6.1788
20100409120629 20110614000722 0.85 0.4895
20100409120629 20110614030024 0.85 -5.3868
20100409120629 20110905175406 0.88 -7.3295
20100409120629 20120203173924 0.86 -4.3977
20100409120629 20120821174002 0.85 -7.9550
20100409120629 20160304202133 0.92 -4.2376
20100409120629 20170109112819 0.85 -9.2091
20100409120629 20170430082747 0.85 -1.9805
20100409120629 20180302210320 0.91 -7.7387
20100409120629 20180910212723 0.85 -4.9150
20100409120629 20190603055629 0.85 -3.3849
20100409120629 20191007183720 0.86 -5.6441
20100409155914 20100415013601 0.87 0.9049
20100409155914 20100428014915 0.90 0.8554
20100409155914 20100530001544 0.92 -0.0727
20100409155914 20100805022646 0.88 0.4690
20100409155914 20120216001417 0.88 0.1276
20100409155914 20140831055826 0.94 0.9668
20100411123223 20101115094324 0.87 2.0018
20100411123223 20191015214004 0.90 0.8546
20100412095802 20100511110131 0.93 0.4890
20100412120145 20100426044325 0.88 0.2727
20100412120145 20100522185625 0.94 1.4882
20100412120145 20100723085813 0.91 1.4789
20100412120145 20101003143718 0.93 -0.6311
20100412120145 20110220104909 0.92 0.0674
20100412120145 20110608054847 0.86 -2.8487
20100412120145 20120121094552 0.90 0.7311
20100414015831 20100605124026 0.85 1.5025
20100414015831 20111226194440 0.93 0.2259
20100414015831 20130114070554 0.93 0.5483
20100414182610 20110305072515 0.91 -0.1329
20100414182610 20190515022939 0.87 -0.1822
20100414214109 20110117122310 0.90 -1.5982
20100415013601 20100428014915 0.85 -0.0489
20100415013601 20100530001544 0.89 -0.9759
20100415013601 20140831055826 0.91 0.0634
20100415053719 20110909071927 0.88 5.3122
20100415053719 20111102060143 0.85 6.8573
20100417065055 20100517155907 0.85 0.6166
20100418051513 20100602090318 0.94 -1.5423
20100418051513 20100915141007 0.93 -0.7549
20100418051513 20110202223811 0.87 -0.4537
20100418232849 20190901224120 0.87 0.4492
20100421063942 20101011171531 0.94 -2.6581
20100421063942 20101013210810 0.86 -1.9534
20100421063942 20120128150753 0.91 -2.6419
20100421180310 20110907040210 0.89 4.5464
20100426044325 20100522185625 0.91 1.2151
20100426044325 20100723085813 0.88 1.2058
20100426044325 20101003143718 0.91 -0.9038
20100426044325 20110220104909 0.89 -0.2056
20100426044325 20120121094552 0.88 0.4562
20100426120234 20100607192756 0.88 0.7629
20100426120234 20110213121331 0.92 0.4867
20100426120234 20111202080739 0.95 0.7473
20100426120234 20121031095627 0.95 0.2821
20100426120234 20130515195943 0.93 0.4275
20100426120234 20140131191945 0.94 0.9026
20100426120234 20140813101058 0.87 -2.6635
20100426120234 20160918093526 0.91 -0.1855
20100426120234 20171225033812 0.95 0.1641
20100426120234 20190918015820 0.93 0.0350
20100428014915 20100530001544 0.89 -0.9296
20100428014915 20100805022646 0.85 -0.3873
20100428014915 20140831055826 0.89 0.1130
20100501185014 20100910203431 0.94 0.5396
20100501185014 20110327195349 0.91 0.7286
20100504200105 20100813034231 0.88 0.2854
20100509190337 20111126134850 0.88 0.2761
20100509190337 20140403155618 0.89 -0.3025
20100511134722 20180508171413 0.97 -0.2551
20100522161237 20100522164051 0.91 -0.3595
20100522161237 20100522172001 0.85 -0.2901
20100522161237 20100523004328 0.88 -0.0917
20100522164051 20100522172001 0.86 0.0767
20100522164051 20100523004328 0.86 0.2686
20100522185625 20100723085813 0.91 -0.0130
20100522185625 20101003143718 0.94 -2.1189
20100522185625 20110220104909 0.94 -1.4236
20100522185625 20110608054847 0.87 -4.3366
20100522185625 20120121094552 0.90 -0.7566
20100522185625 20140430061754 0.86 -1.1558
20100523225510 20180508054932 0.85 1.0381
20100530001544 20100805022646 0.89 0.5422
20100530001544 20120216001417 0.89 0.2001
20100530001544 20140831055826 0.94 1.0421
20100602090318 20100915141007 0.92 0.7892
20100602090318 20110202223811 0.86 1.0897
20100606013735 20150215101455 0.96 0.6521
20100606013735 20191102144412 0.89 0.7885
20100606204406 20110504201520 0.87 0.8209
20100606204406 20120126174512 0.96 0.3108
20100606204406 20150404161343 0.92 0.0719
20100606204406 20150404162751 0.91 -0.6246
20100606204406 20170826153043 0.96 0.5521
20100607165438 20111118071417 0.91 3.7086
20100607165438 20131023092508 0.90 2.8683
20100607192756 20110213121331 0.88 -0.2717
20100607192756 20111202080739 0.87 -0.0112
20100607192756 20121031095627 0.86 -0.4816
20100607192756 20130515195943 0.86 -0.3359
20100607192756 20140131191945 0.85 0.1389
20100607192756 20160918093526 0.85 -0.9465
20100607192756 20171225033812 0.87 -0.5967
20100610042233 20150519183401 0.97 -0.0523
20100613034729 20110328111854 0.92 0.2110
20100613034729 20120206033853 0.88 1.2715
20100613034729 20140815204848 0.93 -1.0650
20100613034729 20170421012229 0.92 0.3327
20100621093535 20130528141241 0.87 -2.4895
20100621093535 20130528142455 0.86 -0.4924
20100621093535 20151203031513 0.90 -1.2250
20100621093535 20151203031733 0.88 -0.8674
20100703015753 20130926200931 0.94 -0.3371
20100703160241 20130706100652 0.85 0.1393
20100703160241 20190130173813 0.85 0.3485
20100712210206 20160119020204 0.87 2.8196
20100713222103 20181211124737 0.95 -0.5189
20100716204051 20110421194958 0.85 7.5843
20100723085813 20101003143718 0.92 -2.1073
20100723085813 20110220104909 0.90 -1.4134
20100723085813 20110608054847 0.85 -4.3273
20100723085813 20120121094552 0.89 -0.7457
20100724151033 20100729010322 0.90 0.1482
20100725164624 20101225211029 0.86 1.4294
20100725164624 20121012123000 0.85 1.8047
20100725164624 20140625125833 0.87 0.8065
20100725164624 20170428224337 0.85 0.0458
20100725164624 20190726100653 0.85 0.5479
20100802185053 20130926182410 0.92 -0.5654
20100805022646 20140831055826 0.90 0.4973
20100805122519 20180609184031 0.91 -1.0119
20100806051405 20131124112000 0.89 5.1018
20100812234656 20140424185819 0.94 0.5527
20100812234656 20190709120818 0.93 0.8659
20100814195103 20111020095417 0.86 -0.5390
20100822081557 20110513162432 0.90 0.9774
20100822081557 20130905071342 0.87 -0.8054
20100822081557 20171027101456 0.89 -1.3100
20100828011807 20151018144913 0.95 0.1960
20100901111348 20120718050019 0.96 -0.5810
20100901111348 20180321071228 0.98 0.3137
20100902005722 20130904233238 0.86 2.2816
20100910142635 20110411234910 0.90 4.3586
20100910142635 20171002132545 0.92 4.3080
20100910203431 20110327195349 0.92 0.1883
20100913072440 20181222214555 0.94 -0.0850
20100915114205 20191015185650 0.92 1.4426
20100915141007 20110202223811 0.86 0.3024
20100915192429 20150410032806 0.97 -0.3015
20100916033915 20140712063031 0.85 -1.7819
20100928234437 20111226194440 0.86 -0.1111
20100928234437 20130114070554 0.90 0.2201
20100929113317 20120819015650 0.96 -0.2382
