station,event1,event2,Δτl,Δτc,Δτr,ccl,ccc,ccr,Δτ
H08S2,2005-04-23T03:01:31.37,2012-02-06T08:47:30.0,"[1.5380256480581571, 1.6939510855713609]","[1.964206356642622, 2.0165068571890417]","[2.3917754758204017, 2.343815613114147]","[0.45197817251258166, 0.32350493530133473]","[0.8357350720115846, 0.6383601354438427]","[0.7160107565552806, 0.6975038007415427]","[1.964206356642622, 2.0165068571890417]"
H08S2,2005-04-23T12:12:54.38,2005-12-04T03:02:03.66,"[-3.991262209657141, -3.8936866897428595]","[-3.566410378263781, -3.5796437398772087]","[-3.137041049383529, -3.2682749326324583]","[0.7182556140163787, 0.6838434760551012]","[0.9381734560753303, 0.8980611687505041]","[0.6130973719375813, 0.6817069917830261]","[-3.566410378263781, -3.5796437398772087]"
H08S2,2005-04-25T05:56:15.63,2005-05-15T16:31:51.1,"[0.3628648765245092, 0.468865044142702]","[0.803336762015334, 0.7957077134465526]","[1.243043320960349, 1.127967062262768]","[0.7672167251143324, 0.705210815499751]","[0.9419073506258019, 0.8431823422722401]","[0.7169449573483694, 0.595942236545327]","[0.803336762015334, 0.7957077134465526]"
H08S2,2005-04-25T05:56:15.63,2005-06-03T03:42:16.32,"[1.3071195535743358, 1.431757547493323]","[1.7467537246890077, 1.7614286399725554]","[2.1830873798698764, 2.096438388197863]","[0.6863886920869376, 0.6314323482358815]","[0.9223681845429158, 0.781162430987219]","[0.7709748193895346, 0.6223453986958466]","[1.7467537246890077, 1.7614286399725554]"
H08S2,2005-04-25T05:56:15.63,2005-07-01T16:57:44.65,"[1.1009683836400628, 1.2299284790435074]","[1.5403201780067841, 1.552720550804225]","[1.9800947709109515, 1.8799069351597715]","[0.6594546821139624, 0.5176205815523711]","[0.8932908790716431, 0.7199192616788985]","[0.7446907775065775, 0.5598384819021633]","[1.5403201780067841, 1.552720550804225]"
H08S2,2005-04-25T05:56:15.63,2005-11-01T00:26:45.61,"[-0.8306450254322151, -0.7441344498207666]","[-0.3890248065035093, -0.41647980111492566]","[0.05342463473620344, -0.0875342968282823]","[0.7589585987358051, 0.7975388053819803]","[0.9033051233467667, 0.87922196178405]","[0.6559875639625913, 0.5595817551170823]","[-0.3890248065035093, -0.41647980111492566]"
H08S2,2005-04-25T05:56:15.63,2006-08-07T18:29:20.83,"[0.5914985191476708, 0.7236478024926989]","[1.0311543046316929, 1.0493668116118096]","[1.4722208788415783, 1.3761689294455508]","[0.6025575281832733, 0.42319121645177565]","[0.8467942136577575, 0.6461203781597501]","[0.7633042466081472, 0.5048415506342796]","[1.0311543046316929, 1.0493668116118096]"
H08S2,2005-04-25T05:56:15.63,2016-12-15T20:30:34.01,"[-0.4595968382833023, -0.3625127181877893]","[-0.01974903888070917, -0.025854034414238784]","[0.4207207500041006, 0.30712294097482834]","[0.5717782113393145, 0.5612250773839621]","[0.7973637541351928, 0.6787158629530342]","[0.70592150936461, 0.4460873233351604]","[-0.01974903888070917, -0.025854034414238784]"
H08S2,2005-04-25T19:24:45.67,2008-06-25T23:48:14.67,"[-0.06514379429561351, 0.07977952765213954]","[0.3778227330777481, 0.402438651553813]","[0.8171745073637101, 0.7260949721911653]","[0.7425951392706361, 0.40539803982581485]","[0.9451298374848133, 0.6816262215339883]","[0.7429744885850342, 0.6341227909799534]","[0.3778227330777481, 0.402438651553813]"
H08S2,2005-04-25T19:46:33.24,2005-11-27T02:20:36.71,"[1.210976769452727, 1.2713285821958265]","[1.658480191269739, 1.589064761412444]","[2.1135085280112245, 1.8952842478639649]","[0.6649527037690254, 0.7359116071171572]","[0.9044201495397549, 0.7052265673336603]","[0.550301772600262, 0.4128766618727867]","[1.658480191269739, 1.589064761412444]"
H08S2,2005-04-25T19:46:33.24,2008-12-08T08:53:19.26,"[1.3330889955223306, 1.5242061688947017]","[1.7853800299112959, 1.8334554894006256]","[2.231597882695186, 2.1559653092127773]","[0.5209124375650603, 0.397533369756695]","[0.8328592620041534, 0.5679089421602667]","[0.6402566837283341, 0.4567054640766799]","[1.7853800299112959, 1.8334554894006256]"
H08S2,2005-04-25T19:51:58.31,2006-07-31T12:37:22.95,"[-0.5338909476702588, -0.3022937462033185]","[-0.0652525996971918, 0.014695018222963393]","[0.3975255922237196, 0.34247871492551024]","[0.7250947240168379, 0.20769135930521568]","[0.9216452741342985, 0.5152662906458354]","[0.7626943998257526, 0.6220658377858445]","[-0.0652525996971918, 0.014695018222963393]"
H08S2,2005-04-25T21:38:20.28,2006-02-19T09:50:24.7,"[-0.8462756243242153, -0.6772264937434552]","[-0.40368309949885056, -0.3589943752882244]","[0.039920141587522905, -0.028993160951232215]","[0.6053130762697776, 0.2749647967462364]","[0.9054595618109579, 0.6543965369373129]","[0.8081346648387303, 0.5531335262481301]","[-0.40368309949885056, -0.3589943752882244]"
H08S2,2005-04-25T21:38:20.28,2008-05-06T06:58:16.33,"[-1.2160000268636515, -1.0558079349455698]","[-0.7713660679823418, -0.7381486277689926]","[-0.3288624884915049, -0.40796525709889464]","[0.672496718613992, 0.3837826899993907]","[0.93271079026601, 0.7076938543098159]","[0.7917959581345002, 0.5442923991565519]","[-0.7713660679823418, -0.7381486277689926]"
H08S2,2005-04-25T21:38:20.28,2015-01-02T17:42:03.53,"[-1.5581727843390953, -1.490941854607088]","[-1.1199446372833186, -1.1158954741700655]","[-0.6830003972667458, -0.7772432689182434]","[0.6806665235325251, 0.35598328734495743]","[0.8846007731775806, 0.5432615178827063]","[0.7253702795312923, 0.3662362678639109]","[-1.1199446372833186, -1.1158954741700655]"
H08S2,2005-04-25T21:44:26.63,2005-05-12T17:36:06.05,"[-1.5520949062995881, -1.4191689800733063]","[-1.091147089983718, -1.1035953124123428]","[-0.6356212469647544, -0.7950464143403138]","[0.48953322645448083, 0.6532081900118122]","[0.8187715991259237, 0.754508489009462]","[0.5418230073026243, 0.617734601256473]","[-1.091147089983718, -1.1035953124123428]"
H08S2,2005-04-25T21:44:26.63,2005-07-10T07:38:48.95,"[-0.32371367034773485, -0.11146670477162468]","[0.15473466380122866, 0.20137831486507812]","[0.6142704330362152, 0.5144093664701067]","[0.4024647822466885, 0.566840559914191]","[0.7635984683956167, 0.660350799818307]","[0.6770304713110569, 0.5419081095534849]","[0.15473466380122866, 0.20137831486507812]"
H08S2,2005-04-25T22:58:03.63,2012-05-30T20:12:46.48,"[-1.9266963191708282, -1.7582229837190808]","[-1.453583198651907, -1.4374090195738878]","[-0.9859213664186635, -1.1200721458179876]","[0.7167088677622176, 0.41068085070887456]","[0.8673107637116277, 0.669729669965107]","[0.5698071316319678, 0.64574554221745]","[-1.453583198651907, -1.4374090195738878]"
H08S2,2005-04-26T15:22:34.64,2005-06-21T04:19:32.95,"[-0.15266466677092758, -0.013694224639956377]","[0.301666860104855, 0.2983704700105824]","[0.7535529469861776, 0.610364095157233]","[0.7542570398627253, 0.46612710504873545]","[0.9197654017026509, 0.6689455735554233]","[0.6681270452345235, 0.4994996251892392]","[0.301666860104855, 0.2983704700105824]"
H08S2,2005-04-27T05:02:05.09,2005-05-22T12:41:04.84,"[0.3154803749220856, 0.4233237632850515]","[0.7638745338612207, 0.7411194413084178]","[1.2213411796813884, 1.0554793843195842]","[0.5752039396528343, 0.7091598182005034]","[0.8937689318195062, 0.8407004383306153]","[0.6029684827637428, 0.680222518898873]","[0.7638745338612207, 0.7411194413084178]"
H08S2,2005-04-27T05:02:05.09,2005-06-22T03:51:05.47,"[-0.1808239261695672, -0.08015609497854055]","[0.27536362577931034, 0.23997101688370387]","[0.7455976587076186, 0.557483010919375]","[0.5787266520765424, 0.6686917340797133]","[0.8287344302847143, 0.7619468460945609]","[0.5147938805044002, 0.6100611219540034]","[0.27536362577931034, 0.23997101688370387]"
H08S2,2005-04-27T05:02:05.09,2005-08-15T19:56:28.81,"[-0.3389227955315706, -0.2085857257852973]","[0.11593395388029341, 0.10975550415624652]","[0.5728201191154884, 0.4292955821413693]","[0.5959258257091065, 0.7308294138077618]","[0.9001969250865485, 0.8334610418049518]","[0.5728459978997398, 0.6465494665480072]","[0.11593395388029341, 0.10975550415624652]"
H08S2,2005-04-27T05:02:05.09,2005-10-20T00:47:46.41,"[0.11958957873668663, 0.23622992617796276]","[0.5737392727149975, 0.5536574919835355]","[1.0283728698119587, 0.8707078363259869]","[0.6095732232354331, 0.7753478788165956]","[0.8727089622547372, 0.8409851693590537]","[0.5241129314697619, 0.6618875744063619]","[0.5737392727149975, 0.5536574919835355]"
H08S2,2005-04-27T05:02:05.09,2006-01-26T20:04:39.12,"[1.1280026491169122, 1.3457476120591665]","[1.5944366534464736, 1.6603209868307764]","[2.041081703303427, 1.980130443073803]","[0.45240525819760635, 0.712249442414916]","[0.8501326525831634, 0.8100015375358215]","[0.810624144590185, 0.7274593785202575]","[1.5944366534464736, 1.6603209868307764]"
H08S2,2005-04-27T05:02:05.09,2009-04-11T00:03:30.73,"[-0.04188799639332919, -0.011919428658780665]","[0.4050496592434958, 0.31423015818526284]","[0.8789058837235204, 0.9343830484688547]","[0.5984906499126813, 0.4895866788541228]","[0.6876818211376053, 0.5833050285631658]","[0.4855678447132687, 0.47463800607454937]","[0.4050496592434958, 0.31423015818526284]"
H08S2,2005-04-27T06:58:46.14,2006-02-16T19:47:32.75,"[-1.6524000833305603, -1.4286206068784528]","[-1.1833354058751124, -1.110697637145908]","[-0.7257504789907985, -0.7869066438973142]","[0.5623566517557017, 0.44489760589731236]","[0.8331456960366517, 0.6556176391151193]","[0.7030957340570977, 0.7054925070648304]","[-1.1833354058751124, -1.110697637145908]"
H08S2,2005-04-27T06:58:46.14,2014-11-12T06:01:40.93,"[-0.2736504094350368, -0.1200360312134396]","[0.18655006040046004, 0.19355267269379367]","[0.6464361906133675, 0.5070980097858542]","[0.683009847944557, 0.6194362210624142]","[0.8815684779745108, 0.8390772330151031]","[0.6479792343240244, 0.7666061507163585]","[0.18655006040046004, 0.19355267269379367]"
H08S2,2005-04-27T11:48:59.37,2009-11-01T19:02:16.03,"[-0.028268146036795967, 0.06416736123652447]","[0.41580704313876493, 0.40309565121634616]","[0.8585443684783344, 0.742763397575366]","[0.6331774781009891, 0.6085168185256872]","[0.8897587428967265, 0.6636232957937439]","[0.6466675630661064, 0.4027457290261498]","[0.41580704313876493, 0.40309565121634616]"
H08S2,2005-04-28T09:36:44.63,2005-10-31T19:33:47.59,"[0.9313438675238883, 1.0136362934634262]","[1.3755105411875364, 1.3446450162855734]","[1.8288313196759498, 1.6776061064699626]","[0.670534188864063, 0.5195911815849661]","[0.8527761147328771, 0.6103481820906782]","[0.5519276073444512, 0.38350057235846224]","[1.3755105411875364, 1.3446450162855734]"
H08S2,2005-04-28T09:36:44.63,2006-10-16T12:07:53.4,"[-0.6700865814971857, -0.5900603242427257]","[-0.23017546587378632, -0.23961431081424162]","[0.21199422570392162, 0.10713194129365969]","[0.6144909857047169, 0.5108984411635585]","[0.857168137893498, 0.6141372332821197]","[0.6254551957161422, 0.4578447200829975]","[-0.23017546587378632, -0.23961431081424162]"
H08S2,2005-04-28T09:36:44.63,2008-08-07T21:27:32.84,"[0.10180516330235939, 0.16983926009851252]","[0.5332200981684146, 0.52255305179318]","[0.968277798973917, 0.8783516565971995]","[0.5992984769326194, 0.5281292633692517]","[0.8426705900460298, 0.5644914506315233]","[0.6241692930383353, 0.3993929321437505]","[0.5332200981684146, 0.52255305179318]"
H08S2,2005-04-28T09:36:44.63,2012-01-26T17:45:12.65,"[-0.22158136412022558, -0.11526002501003477]","[0.22205882708086652, 0.23054235375279325]","[0.6650787252964455, 0.5793025635659051]","[0.5204844527378679, 0.45589162038618203]","[0.8744506888326203, 0.5486556449239262]","[0.7064165182697469, 0.38197542047787847]","[0.22205882708086652, 0.23054235375279325]"
H08S2,2005-04-28T09:36:44.63,2013-11-13T22:36:04.11,"[0.3123094230614826, 0.41221740486402286]","[0.753688882234825, 0.7573210868056099]","[1.1995769924830941, 1.100971729257607]","[0.6047119623237184, 0.43000635997700914]","[0.8996767883847403, 0.5568144540926432]","[0.7422248030562903, 0.4100435071042589]","[0.753688882234825, 0.7573210868056099]"
H08S2,2005-04-28T12:54:41.35,2005-06-05T04:49:04.08,"[-0.20655670277380414, -0.08809643789051919]","[0.2349588342293863, 0.23454170559577717]","[0.6712609922703909, 0.556056351763945]","[0.7499639993365226, 0.767340428098768]","[0.9656354757202275, 0.868660522939953]","[0.724357856619875, 0.6855374657889549]","[0.2349588342293863, 0.23454170559577717]"
H08S2,2005-04-28T12:54:41.35,2005-07-28T07:11:54.79,"[-0.5670119026310958, -0.3908678348899033]","[-0.12253095462414793, -0.07156432875038604]","[0.3152682187091403, 0.2618154139472649]","[0.671451980234602, 0.37242478837930243]","[0.8327178136228854, 0.5032474770943215]","[0.6772235903466576, 0.45761266525067573]","[-0.12253095462414793, -0.07156432875038604]"
H08S2,2005-04-28T12:54:41.35,2005-10-18T11:22:10.31,"[-1.217352972664434, -1.0923180125229912]","[-0.7728105128871723, -0.7640461910822314]","[-0.33651089698188336, -0.42577476517003393]","[0.7526089884627596, 0.4793942639523041]","[0.8371654354948623, 0.5826215129899766]","[0.553699035783804, 0.4514404369324414]","[-0.7728105128871723, -0.7640461910822314]"
H08S2,2005-04-28T23:26:18.28,2005-06-23T05:30:46.93,"[1.4053310693699903, 1.5915332621517633]","[1.866872787653486, 1.9118871627980798]","[2.318165284991453, 2.236225665743626]","[0.48166070554596463, 0.26732645114861575]","[0.8543386687110857, 0.5963126714349873]","[0.4675282242724687, 0.6185795160228889]","[1.866872787653486, 1.9118871627980798]"
H08S2,2005-04-30T01:50:36.75,2005-11-21T20:02:54.4,"[1.589064399641105, 1.6979973762875875]","[2.0239519495630245, 2.0204641326529966]","[2.4598326404666033, 2.3440828884491074]","[0.7688832975114848, 0.6539152495500234]","[0.9511406569815543, 0.860216855989672]","[0.7115171896544294, 0.6609763517592385]","[2.0239519495630245, 2.0204641326529966]"
H08S2,2005-04-30T01:50:36.75,2006-01-28T08:55:24.14,"[0.8882795368116493, 1.065381904136598]","[1.3319472888343529, 1.385339524940515]","[1.7704008041065153, 1.7114901269141545]","[0.5804646554845233, 0.41645851776271403]","[0.8888973508034954, 0.6878084406596164]","[0.7898719835430182, 0.6477111091367512]","[1.3319472888343529, 1.385339524940515]"
H08S2,2005-04-30T04:45:13.76,2005-06-01T23:47:05.8,"[0.16431530267617492, 0.2997424445644772]","[0.6107571403258933, 0.6134726404167677]","[1.0595777188680642, 0.9284489143224494]","[0.7380410455644134, 0.6894199897946908]","[0.9398271984648555, 0.8555363042988657]","[0.6891983624349544, 0.6847165855406763]","[0.6107571403258933, 0.6134726404167677]"
H08S2,2005-04-30T12:18:04.32,2005-05-29T17:16:31.04,"[-1.1643498592558734, -1.0590189058519648]","[-0.7080740640572514, -0.7246825943451553]","[-0.2460224930131975, -0.39674276181645524]","[0.7810831677322378, 0.5274598784409925]","[0.9728252816924434, 0.7483588863488668]","[0.7425397971760251, 0.5813222227411642]","[-0.7080740640572514, -0.7246825943451553]"
H08S2,2005-04-30T12:18:04.32,2005-06-30T07:26:13.64,"[0.8756468451099294, 1.0002009137832508]","[1.332986911093263, 1.3281273997809]","[1.7922145365157236, 1.659853625386422]","[0.7434252086352574, 0.7468528838870239]","[0.9729168257722227, 0.914065749752365]","[0.7715040592356466, 0.6613974489799236]","[1.332986911093263, 1.3281273997809]"
H08S2,2005-05-01T14:52:24.42,2005-08-24T17:02:42.13,"[4.2643832798613035, 4.418264223011798]","[4.70575103227501, 4.736495603114116]","[5.1453621112588594, 5.059991751254747]","[0.5693976270372827, 0.48984070148989795]","[0.8530154238408738, 0.7604448368432921]","[0.6315350878855233, 0.7427309239650683]","[4.70575103227501, 4.736495603114116]"
H08S2,2005-05-01T19:15:43.29,2005-12-25T02:49:16.38,"[3.2396109779747446, 3.3487233173808657]","[3.681414036896812, 3.6777683617381176]","[4.124909166998662, 4.000792189300246]","[0.45208227885767466, 0.5188608623580709]","[0.7899425396889972, 0.6078110579859557]","[0.5228904748353279, 0.4411733435861114]","[3.681414036896812, 3.6777683617381176]"
H08S2,2005-05-02T12:03:15.56,2005-06-27T17:14:22.94,"[0.1117282655699287, 0.2026887685671701]","[0.5519055709216591, 0.5334566946366011]","[0.994207561184009, 0.8591141657606874]","[0.7047742504035309, 0.5693269648604566]","[0.8215328936278138, 0.6960742629442025]","[0.5503543734843007, 0.6448068875066577]","[0.5519055709216591, 0.5334566946366011]"
H08S2,2005-05-02T12:03:15.56,2005-09-09T05:39:04.04,"[-0.8155895516402328, -0.7273939835858207]","[-0.3857292445408517, -0.3961164927637001]","[0.053281422232249284, -0.06741779356521438]","[0.5798191356686283, 0.5012278782398742]","[0.7357076347556897, 0.6141904954932047]","[0.5288727859614811, 0.5763852421190909]","[-0.3857292445408517, -0.3961164927637001]"
H08S2,2005-05-02T17:55:18.74,2005-05-09T17:53:30.08,"[0.33164231264290506, 0.42505181095820277]","[0.8064596037334371, 0.742481000865273]","[1.2913164925367868, 1.3700876506786241]","[0.6873799540075891, 0.6533898846496071]","[0.8219429087194526, 0.7108797778315684]","[0.5868230982324858, 0.5434585871689253]","[0.8064596037334371, 0.742481000865273]"
H08S2,2005-05-02T17:55:18.74,2005-06-07T17:36:51.55,"[0.4850670984481901, 0.5944985285511859]","[0.9580717953223514, 0.9123315742416355]","[1.4410581687143753, 1.2289205427341012]","[0.6481112786826934, 0.5560216265273416]","[0.8556671226526842, 0.6087885267931872]","[0.6644398343766279, 0.502302614460102]","[0.9580717953223514, 0.9123315742416355]"
H08S2,2005-05-02T17:55:18.74,2008-08-20T02:38:25.66,"[-0.24718751008281684, -0.13965623469636873]","[0.22723012941110454, 0.17992377413874405]","[0.7146197389763587, 0.8070637576650229]","[0.6140136502899455, 0.5027086439261539]","[0.820054601185737, 0.6183284441329588]","[0.6425716174131507, 0.4733914275270858]","[0.22723012941110454, 0.17992377413874405]"
H08S2,2005-05-03T14:38:09.08,2005-11-24T00:10:10.93,"[-0.41104761013632274, -0.30637495212123983]","[0.025547139698029468, 0.03026014833027894]","[0.4706750026300223, 0.3594379734663504]","[0.5591299267874845, 0.5145519691473656]","[0.8810128827396636, 0.7826834938705168]","[0.6867270390112423, 0.6180900618101449]","[0.025547139698029468, 0.03026014833027894]"
H08S2,2005-05-03T15:58:15.58,2005-07-13T09:29:54.36,"[-1.5952572532238216, -1.4534476160085688]","[-1.1364102800085432, -1.1261277749244696]","[-0.6767222397632495, -0.8009868806926308]","[0.530013311457962, 0.44684255131368594]","[0.8715235592350662, 0.6337425801661095]","[0.7501280471367411, 0.4379307263576886]","[-1.1364102800085432, -1.1261277749244696]"
H08S2,2005-05-03T15:58:15.58,2005-08-16T14:53:33.12,"[-1.832390660115403, -1.7196673572758037]","[-1.3643680259685511, -1.3988470861959716]","[-0.888943121191443, -1.0814111327425378]","[0.6477589967133103, 0.48009772580635934]","[0.9196098270941065, 0.5637974851737716]","[0.66105329258895, 0.2196482017208047]","[-1.3643680259685511, -1.3988470861959716]"
