station,event1,event2,Δτl,Δτc,Δτr,ccl,ccc,ccr,Δτ
II.DGAR.00.BHZ,2010-04-26T12:02:34.02,2017-12-25T03:38:12.41,"[0.12824344181338532, 0.16784104807158862]","[0.5548279998264918, 0.512775683755921]","[0.9775681428260932, 0.8624425251194459]","[0.5991671539951391, 0.7943639520204119]","[0.6271520857588697, 0.8014503286365017]","[0.31967783673297095, 0.49581195622611124]","[0.12824344181338532, 0.16784104807158862]"
II.DGAR.00.BHZ,2010-05-11T13:47:22.47,2018-05-08T17:14:11.46,"[1.27814756192826, 1.3557352690295565]","[1.715307160947451, 1.6746405737233716]","[2.1499665500676777, 1.9897464104940057]","[0.5399036631412706, 0.6894036768756205]","[0.6295406417915335, 0.7528012581571127]","[0.42695114540373524, 0.4301137153432023]","[1.715307160947451, 1.6746405737233716]"
II.DGAR.00.BHZ,2010-06-06T20:44:05.89,2012-01-26T17:45:12.65,"[-0.8511061107478954, -0.7179175392076245]","[-0.4037167996281887, -0.37976453953682815]","[0.0399143738770294, -0.03708819392456181]","[0.5677399532322461, 0.3643451271835639]","[0.7189926860955127, 0.5825111685821555]","[0.5614620107194467, 0.5184977758957758]","[-0.4037167996281887, -0.37976453953682815]"
II.DGAR.00.BHZ,2010-06-06T20:44:05.89,2013-11-13T22:36:04.11,"[-0.24118027337537973, -0.09185892461313283]","[0.20254919610485178, 0.23115519741068424]","[0.648168019579122, 0.5644521801949836]","[0.5617358398218153, 0.32348894248740134]","[0.7308093792466759, 0.5541046932952699]","[0.6345578576807576, 0.48531427460433857]","[0.20254919610485178, 0.23115519741068424]"
II.DGAR.00.BHZ,2010-06-06T20:44:05.89,2015-04-04T16:27:51.42,"[-1.9170431866420927, -1.8308983336764908]","[-1.464644903548062, -1.4875327369583395]","[-1.007677714874868, -1.1418398157518364]","[0.6082339420651621, 0.6172305672255222]","[0.7601674697834557, 0.6879760870558286]","[0.5786150935109652, 0.39614257681411297]","[-1.464644903548062, -1.4875327369583395]"
II.DGAR.00.BHZ,2010-06-06T20:44:05.89,2017-08-26T15:30:43.31,"[-0.10245841522889099, 0.007363828462433775]","[0.32613155457332144, 0.3406812159047734]","[0.7552006495292019, 0.6745362720671626]","[0.4403524049762797, 0.6455183376949302]","[0.7365622085388718, 0.8357950712736487]","[0.6387986662367361, 0.690654388255001]","[0.32613155457332144, 0.3406812159047734]"
II.DGAR.00.BHZ,2010-06-10T04:22:33.67,2015-05-19T18:34:01.03,"[-0.008839149358406129, 0.0792781561881053]","[0.4249795393771658, 0.4001421020544136]","[0.8565920135948051, 0.7210439800477402]","[0.5339888217933959, 0.7757701285866268]","[0.7297297144028924, 0.8782111996688985]","[0.340760271950957, 0.6307162003970915]","[0.4249795393771658, 0.4001421020544136]"
II.DGAR.00.BHZ,2010-06-14T13:04:35.21,2016-07-30T13:32:15.54,"[1.9624506909001398, 2.20901827554193]","[2.450341597557183, 2.515582623999035]","[2.929234959571232, 2.8323961862316756]","[0.43304298396098634, 0.29644823055230335]","[0.6704626112553859, 0.5689763477479473]","[0.5744599911855095, 0.5553207503500133]","[2.450341597557183, 2.515582623999035]"
II.DGAR.00.BHZ,2010-06-19T07:05:37.6,2013-04-11T07:48:38.2,"[-2.1188864212009695, -2.001029449419108]","[-1.6475039040707833, -1.68324083255211]","[-1.1696738741293555, -1.3679366126103254]","[0.5072914781049811, 0.4899469744512437]","[0.6069108729432869, 0.6113704214367457]","[0.4441248283660989, 0.46320208901165405]","[-1.6475039040707833, -1.68324083255211]"
II.DGAR.00.BHZ,2010-07-13T22:21:03.58,2013-11-19T20:22:46.5,"[-1.0915681378157402, -0.9645479828234945]","[-0.614914606417709, -0.6221847204695907]","[-0.13669115180845381, -0.2675756021592245]","[0.7177320427677588, 0.40348996640431267]","[0.9192477937426501, 0.5239652092110878]","[0.7514034204058729, 0.2134878083981896]","[-0.614914606417709, -0.6221847204695907]"
II.DGAR.00.BHZ,2010-09-15T19:24:29.83,2015-04-10T03:28:06.28,"[-0.6532584443641645, -0.4754659855841784]","[-0.17288066308134065, -0.16187642244591838]","[0.3007595130919749, 0.16080776417876064]","[0.5493573195640844, 0.5946725630672024]","[0.7435544345409851, 0.6809416816365945]","[0.5952402998082165, 0.5113144306087173]","[-0.17288066308134065, -0.16187642244591838]"
II.DGAR.00.BHZ,2010-09-16T03:39:18.0,2014-07-12T06:30:31.89,"[-0.24052175025404332, -0.07875674933082055]","[0.22244817919392346, 0.24231557454800257]","[0.6821447224229533, 0.5692742338246368]","[0.581791251714711, 0.5332026836535868]","[0.7581293483293512, 0.7612892530540496]","[0.6230959816600223, 0.6266402449954154]","[0.22244817919392346, 0.24231557454800257]"
II.DGAR.00.BHZ,2010-09-30T21:47:19.31,2012-06-26T17:08:45.68,"[-0.09335623815584249, 0.0673283973816361]","[0.3817723373962385, 0.3987104218881721]","[0.8467082931631378, 0.7247864593300111]","[0.5974546943768448, 0.5290089143170942]","[0.8184960556837043, 0.6689509994446239]","[0.6874192869598423, 0.5492449127474806]","[0.3817723373962385, 0.3987104218881721]"
II.DGAR.00.BHZ,2010-09-30T21:47:19.31,2015-09-04T08:02:12.75,"[-0.0792660193708763, 0.10996209987500505]","[0.3943942729362575, 0.436133659423124]","[0.8565843617608389, 0.7613050443362548]","[0.527983618822424, 0.49319236774215586]","[0.8060216064275393, 0.6885574926088985]","[0.7270723926729653, 0.567375564664009]","[0.3943942729362575, 0.436133659423124]"
II.DGAR.00.BHZ,2010-10-07T17:55:47.75,2018-05-10T16:46:41.66,"[-0.19067712820620253, -0.09600644161340299]","[0.24331586345107814, 0.24860607385484568]","[0.6940241156117894, 0.5811319343358152]","[0.32677301784230683, 0.4696782340983556]","[0.6141698141837135, 0.6664262719162972]","[0.516300892169712, 0.5033161942701821]","[0.24331586345107814, 0.24860607385484568]"
II.DGAR.00.BHZ,2010-10-10T14:56:30.01,2011-07-21T00:50:56.74,"[-0.30850705174452325, -0.16727483559302017]","[0.1568553257804258, 0.16784797133599244]","[0.6212257223697056, 0.4982926035443187]","[0.490662265821889, 0.46291991570662366]","[0.7230639212864647, 0.6843808124310546]","[0.6276488017573685, 0.5798835918152122]","[0.1568553257804258, 0.16784797133599244]"
II.DGAR.00.BHZ,2010-10-10T14:56:30.01,2012-08-07T02:26:28.13,"[-0.27486935714661354, -0.18887365724038208]","[0.18727769242971282, 0.1566199707964535]","[0.661862972565419, 0.4914104062483797]","[0.5316866095987943, 0.3927217320958075]","[0.7035608234734033, 0.526205255349461]","[0.5060326089945067, 0.39436685408544253]","[0.18727769242971282, 0.1566199707964535]"
II.DGAR.00.BHZ,2010-10-14T07:17:35.5,2014-11-12T06:01:40.93,"[-0.2858485625483148, -0.11064496509543875]","[0.191793090957886, 0.2151793561373807]","[0.6659435549427408, 0.542789182608669]","[0.6228857006872643, 0.5805192969798941]","[0.921113253674524, 0.8617802346224257]","[0.7265463876582962, 0.7335522122512556]","[0.191793090957886, 0.2151793561373807]"
II.DGAR.00.BHZ,2010-10-26T19:28:19.84,2013-08-27T09:57:50.6,"[-0.17057575202349085, 0.018655649821284426]","[0.2861913308935473, 0.34050941296246107]","[0.7398370646098997, 0.6763257449950459]","[0.5197258426561514, 0.2155145907798535]","[0.7425449931632204, 0.6079922506005546]","[0.6855868249810735, 0.6160152474284163]","[0.2861913308935473, 0.34050941296246107]"
II.DGAR.00.BHZ,2010-11-13T22:02:25.95,2012-05-02T08:35:06.98,"[-2.4792494915047762, -2.3064122931181448]","[-1.992776244658561, -1.9771880691014365]","[-1.5106050546736367, -1.646211068383408]","[0.5624190553820803, 0.4188388090392285]","[0.6273882085040484, 0.538086304506585]","[0.38002952768665205, 0.46476491739148695]","[-1.992776244658561, -1.9771880691014365]"
II.DGAR.00.BHZ,2010-11-13T22:02:25.95,2015-01-14T22:08:30.64,"[-1.6849620272993415, -1.7532746613327923]","[-1.1955194701767973, -1.1063473250898659]","[-0.7154085787405227, -0.7738786825856585]","[0.40718839613029556, 0.2508792022629703]","[0.6129859463329917, 0.5129652625025963]","[0.5231058964714138, 0.5963848891554675]","[-1.1955194701767973, -1.1063473250898659]"
II.DGAR.00.BHZ,2010-12-22T03:43:01.91,2012-06-20T11:12:22.85,"[-1.799607347570658, -1.68547996168285]","[-1.314386297182469, -1.355366950395623]","[-0.8278624114177292, -1.026118881501107]","[0.6780655741809496, 0.6288066616285546]","[0.825364170890371, 0.5945001917785044]","[0.6333703894237156, 0.3580184680512165]","[-1.314386297182469, -1.355366950395623]"
II.DGAR.00.BHZ,2010-12-22T03:43:01.91,2014-07-15T01:00:10.75,"[-0.9133513278070381, -0.7677693157185214]","[-0.4263008320072411, -0.4410713521022268]","[0.060107219030362424, -0.11838513012281882]","[0.6181584576206939, 0.5122690036329844]","[0.7542125880800542, 0.5559681078763004]","[0.5720027432218665, 0.39900428916533276]","[-0.4263008320072411, -0.4410713521022268]"
II.DGAR.00.BHZ,2010-12-22T03:43:01.91,2017-07-13T07:40:59.02,"[-1.8055751130282973, -1.5964259638693443]","[-1.3149610862658432, -1.2727961591017207]","[-0.8275787072420452, -0.9460289243723025]","[0.6003317498884087, 0.5181312550843151]","[0.8349846688070234, 0.6405400076528482]","[0.7614460189269363, 0.5423732466485574]","[-1.3149610862658432, -1.2727961591017207]"
II.DGAR.00.BHZ,2010-12-25T00:22:11.5,2010-12-25T00:39:09.35,"[5.720591131049417, 5.895057271253966]","[6.173490551397679, 6.212894162895899]","[6.630357874868756, 6.551353144552222]","[0.5397427524808521, 0.32026963250436313]","[0.7035096901096983, 0.5663169342692084]","[0.6413300380520502, 0.47678840120409827]","[6.173490551397679, 6.212894162895899]"
II.DGAR.00.BHZ,2011-01-02T07:44:52.9,2011-02-20T10:49:09.18,"[-0.3837566596057971, -0.29157830749574576]","[0.04995124084185863, 0.061863046016368696]","[0.4829557505787756, 0.4178221666998655]","[0.4493021820217025, 0.5795265043142187]","[0.6264031643068256, 0.7401488954268008]","[0.5815268054307283, 0.5556352880855938]","[0.04995124084185863, 0.061863046016368696]"
II.DGAR.00.BHZ,2011-02-13T12:13:31.67,2011-12-02T08:07:39.7,"[-0.22539613935019842, -0.1516460274615693]","[0.20986684534529276, 0.21535454854921382]","[0.6426876255191294, 0.5658112235417906]","[0.5925780856808454, 0.416321237404136]","[0.7453837529668959, 0.6873097014247955]","[0.43116281875853624, 0.6861247155923595]","[0.20986684534529276, 0.21535454854921382]"
II.DGAR.00.BHZ,2011-02-20T10:49:09.18,2012-01-21T09:45:52.21,"[0.12460680688185974, 0.21490482478561093]","[0.5640812188215732, 0.5769149729388597]","[1.0002697615508582, 0.9347249883051696]","[0.6160087866196965, 0.4785673082082033]","[0.6890684763208909, 0.6385211228828307]","[0.5872581539851726, 0.6108713941489172]","[0.5640812188215732, 0.5769149729388597]"
II.DGAR.00.BHZ,2011-03-26T03:19:09.32,2011-03-26T03:20:41.77,"[4.176309907174386, 4.304542240019397]","[4.665966928368307, 4.640723909619504]","[5.157400275630977, 4.968868352153125]","[0.7068662071803261, 0.5304120333484781]","[0.8101581768590852, 0.5833821085042615]","[0.6483393298756409, 0.4152878368356474]","[4.665966928368307, 4.640723909619504]"
II.DGAR.00.BHZ,2011-03-26T03:19:09.32,2015-03-30T06:05:02.19,"[2.33421444988642, 2.501156742253204]","[2.837725629617929, 2.8349834238663476]","[3.3477195311081314, 3.166710728516933]","[0.7283619826246435, 0.402922255396298]","[0.7504552227009414, 0.607279906635331]","[0.5099839706476064, 0.42904995650471595]","[2.837725629617929, 2.8349834238663476]"
II.DGAR.00.BHZ,2011-03-26T03:20:41.77,2015-09-19T07:26:14.07,"[-6.62427902746049, -6.445672562702143]","[-6.14167179308301, -6.121661332068012]","[-5.668199845210737, -5.791353677506762]","[0.6688524270426432, 0.5691286914945977]","[0.7314741591013624, 0.7067356684989216]","[0.564300352610204, 0.5464906561875955]","[-6.14167179308301, -6.121661332068012]"
II.DGAR.00.BHZ,2011-04-02T00:07:43.67,2017-01-05T03:55:49.67,"[-0.20866481367016454, -0.09153889189231357]","[0.24588020205549088, 0.26040559485212356]","[0.7079636860534453, 0.6065596152243884]","[0.5069136378226743, 0.36770586012938417]","[0.6531066909571073, 0.5971732502235798]","[0.581498949537163, 0.49312512953849685]","[0.24588020205549088, 0.26040559485212356]"
II.DGAR.00.BHZ,2011-04-06T14:24:16.05,2011-04-06T14:31:04.57,"[-1.2712288524180204, -1.0891659094369173]","[-0.7761845754350262, -0.7623492976422133]","[-0.2978561317451245, -0.43085375460023473]","[0.3779608268091025, 0.648368811241116]","[0.7100478712247397, 0.7680964255124351]","[0.6139486118434412, 0.6057453588781206]","[-0.7761845754350262, -0.7623492976422133]"
II.DGAR.00.BHZ,2011-05-13T16:24:32.99,2013-09-05T07:13:42.61,"[-1.800715732594965, -1.6899667662572937]","[-1.3365227434569857, -1.3267518633713289]","[-0.8764786114377566, -0.9738403904028314]","[0.35823111423992854, 0.4854990588267025]","[0.6345862451423647, 0.6421154878262306]","[0.42836918060713913, 0.5564056263412329]","[-1.3365227434569857, -1.3267518633713289]"
II.DGAR.00.BHZ,2011-06-13T11:41:43.93,2013-04-11T07:48:38.2,"[-1.301017542031019, -1.2069552286790173]","[-0.8253694736650868, -0.8873328714014374]","[-0.34743497241794563, -0.5752292034241491]","[0.725705865410673, 0.6792627577972149]","[0.8354584863571257, 0.7046905124661138]","[0.6637176362974793, 0.44926381513866104]","[-0.8253694736650868, -0.8873328714014374]"
II.DGAR.00.BHZ,2011-06-13T11:41:43.93,2014-10-28T20:05:58.6,"[-1.4888945279782635, -1.359089765558974]","[-1.02361679715387, -1.0365563068436645]","[-0.5494776637210379, -0.7104932873601775]","[0.6701385039680314, 0.5964904086525286]","[0.7674018870371357, 0.8212609005548628]","[0.5442313455036999, 0.6346372889938634]","[-1.02361679715387, -1.0365563068436645]"
II.DGAR.00.BHZ,2011-06-13T11:41:43.93,2017-12-05T13:12:10.99,"[0.17385740103883962, 0.34920226695627465]","[0.6443323163154884, 0.6655451656853002]","[1.1150652760315998, 0.9870120496174224]","[0.5941927520592961, 0.5654525159580203]","[0.7812287441489489, 0.822324825849484]","[0.6504203528331884, 0.6807376837982635]","[0.6443323163154884, 0.6655451656853002]"
II.DGAR.00.BHZ,2011-07-21T00:50:56.74,2012-08-07T02:26:28.13,"[-0.4210732693027911, -0.34809907998589396]","[0.04041280170305894, -0.007794831135098379]","[0.5239636913690731, 0.3291618927649642]","[0.5212677529712176, 0.4666777784171976]","[0.6436076307278447, 0.5446154878561112]","[0.41651830369062076, 0.356098012339136]","[0.04041280170305894, -0.007794831135098379]"
II.DGAR.00.BHZ,2011-09-13T19:14:57.64,2013-05-03T19:43:14.06,"[-0.4524655893940306, -0.33765259646947865]","[-0.0007889271663849007, -0.024696590995081036]","[0.4506916277684174, 0.2815765738938314]","[0.547015934435619, 0.47251226692337456]","[0.6175722314880273, 0.6625259743728413]","[0.4511619464406378, 0.4984344378993737]","[-0.0007889271663849007, -0.024696590995081036]"
II.DGAR.00.BHZ,2011-09-13T19:14:57.64,2017-10-07T23:10:53.02,"[-0.16457989462383404, -0.046440284858412895]","[0.2913648758025913, 0.28092141142303406]","[0.7433018430591884, 0.6033325546474382]","[0.4910903836814454, 0.5224843339588158]","[0.6075139068577958, 0.7074557865723821]","[0.4973107191086765, 0.5517005923106088]","[0.2913648758025913, 0.28092141142303406]"
II.DGAR.00.BHZ,2011-11-17T22:31:09.79,2013-10-23T06:52:09.11,"[3.6720115558500135, 3.7343365786741485]","[4.097301946074455, 4.072996973837668]","[4.521144262776456, 4.416768633598472]","[0.5863789005217214, 0.7214823219093642]","[0.6554871968523811, 0.8237668770131703]","[0.40681106662991506, 0.5954724820084758]","[4.097301946074455, 4.072996973837668]"
II.DGAR.00.BHZ,2011-11-18T03:46:00.73,2015-01-02T17:42:03.53,"[-0.4191612525206364, -0.3115758449300321]","[0.025989731888041767, 0.02029411911311385]","[0.4741936140624461, 0.35242939525038275]","[0.6190541519400607, 0.6755949837908958]","[0.8933079650687046, 0.850183352002928]","[0.7139990906383481, 0.5532642363654637]","[0.025989731888041767, 0.02029411911311385]"
II.DGAR.00.BHZ,2011-11-21T23:32:13.3,2014-03-19T07:36:03.97,"[1.1410784920139294, 1.2537038375193847]","[1.5922832881333426, 1.5873575952917482]","[2.044032394147724, 1.92011238668757]","[0.6759710555705856, 0.6692042718632852]","[0.8108414565036429, 0.8324570646090887]","[0.5787632683753788, 0.6810034060436126]","[1.5922832881333426, 1.5873575952917482]"
II.DGAR.00.BHZ,2011-11-27T04:17:49.61,2014-04-13T05:48:06.84,"[-0.6417196730472131, -0.567431712616323]","[-0.18767850671179398, -0.24134590757680363]","[0.2799980185144948, 0.08608774625941717]","[0.810551390085405, 0.8933836527242681]","[0.8732787000189646, 0.8866922716576175]","[0.6864725562101384, 0.744972989928219]","[-0.18767850671179398, -0.24134590757680363]"
II.DGAR.00.BHZ,2011-11-29T05:15:04.28,2013-08-07T06:23:57.56,"[-1.0655644510025126, -0.9765287907492579]","[-0.6021531587271579, -0.6421400620429313]","[-0.14125528193259473, -0.3017998539930399]","[0.614322262022523, 0.728168594286225]","[0.6489491295519743, 0.779038263091899]","[0.2613430684638051, 0.584373984392462]","[-0.6021531587271579, -0.6421400620429313]"
II.DGAR.00.BHZ,2011-12-02T08:07:39.7,2012-10-31T09:56:27.4,"[-0.4215371804594159, -0.33182213251969084]","[0.013464030058852439, 0.019540902865410104]","[0.44372820880127595, 0.3680901876927529]","[0.5702843124588579, 0.6005649237278525]","[0.7732813395911661, 0.8020545084681518]","[0.6056913617267317, 0.6645127903814937]","[0.013464030058852439, 0.019540902865410104]"
II.DGAR.00.BHZ,2011-12-02T08:07:39.7,2014-01-31T19:19:45.67,"[-0.07632635209935767, -0.011599808375015841]","[0.34920092205992526, 0.3428421308767826]","[0.7744447446502527, 0.6992899321747306]","[0.4495982263849308, 0.6676252422114218]","[0.6397560146028847, 0.7638503020657688]","[0.44901645112802696, 0.5936571553048436]","[0.34920092205992526, 0.3428421308767826]"
II.DGAR.00.BHZ,2011-12-02T08:07:39.7,2017-12-25T03:38:12.41,"[-0.40210463101729876, -0.31908187436142943]","[0.027963113748118218, 0.03845959922632014]","[0.46545447680925944, 0.39278904078814825]","[0.46495221555239447, 0.49079094485062463]","[0.696484992364478, 0.6532067877180117]","[0.5290624374187085, 0.5693557530440782]","[0.027963113748118218, 0.03845959922632014]"
II.DGAR.00.BHZ,2012-01-22T00:55:37.91,2013-01-01T20:05:00.64,"[-0.5993454245874937, -0.4848543176265748]","[-0.1393330832399986, -0.16683957302375885]","[0.31980576284616125, 0.14584864197707614]","[0.6298332846875088, 0.5724955332978582]","[0.7772383535113399, 0.67204019500663]","[0.41119106738689776, 0.4995406891468246]","[-0.1393330832399986, -0.16683957302375885]"
II.DGAR.00.BHZ,2012-01-26T17:45:12.65,2013-11-13T22:36:04.11,"[0.14567693635087253, 0.2792056392480622]","[0.6005352807767323, 0.6124363344445121]","[1.0553029283472055, 0.9513714527830663]","[0.7123668352700617, 0.564675955578496]","[0.8907746745881439, 0.7763867650653631]","[0.7640764837926309, 0.6352491851926461]","[0.6005352807767323, 0.6124363344445121]"
II.DGAR.00.BHZ,2012-01-26T17:45:12.65,2015-04-04T16:27:51.42,"[-1.5033866965859337, -1.424324064423473]","[-1.0433149108162911, -1.0791967633222321]","[-0.5740225197476676, -0.7358896311990195]","[0.6388463394763836, 0.6128596740089994]","[0.8000785834558852, 0.6449929350838681]","[0.6906812540100506, 0.3952966115703665]","[-1.0433149108162911, -1.0791967633222321]"
II.DGAR.00.BHZ,2012-04-05T13:50:58.99,2017-01-08T04:09:27.02,"[-0.3214079866528403, -0.11847617485334616]","[0.15305424978777482, 0.20926328593143337]","[0.61931889017491, 0.5356496114215885]","[0.41370610530675334, 0.399508957374796]","[0.7552057609286231, 0.6721442485951268]","[0.6007337970763102, 0.617273979860007]","[0.15305424978777482, 0.20926328593143337]"
